IP,Hostname,Port,Port Protocol,CVSS,Severity,QoD,Solution Type,NVT Name,Summary,Specific Result,NVT OID,CVEs,Task ID,Task Name,Timestamp,Result ID,Impact,Solution,Affected Software/OS,Vulnerability Insight,Vulnerability Detection Method,Product Detection Result,BIDs,CERTs,Other References
6baf64815ef536a2c9bc03085b5e2dfd211e27cde315cf4cafc9dd45c6e1e528,d6885a80e5c12cac2407c61d41a2c2f3914977ef057f30bca05722e765700693,8140.0,tcp,0.0,Log,98,,SSL/TLS: Report Supported Cipher Suites,"This routine reports all SSL/TLS cipher suites accepted by a
  service.","Strong' cipher suites accepted by this service via the SSLv3 protocol:

TLS_DHE_RSA_WITH_AES_256_CBC_SHA

'Medium' cipher suites accepted by this service via the SSLv3 protocol:

TLS_DHE_RSA_WITH_3DES_EDE_CBC_SHA
TLS_DHE_RSA_WITH_AES_128_CBC_SHA
TLS_DHE_RSA_WITH_CAMELLIA_128_CBC_SHA
TLS_DHE_RSA_WITH_CAMELLIA_256_CBC_SHA
TLS_DHE_RSA_WITH_DES_CBC_SHA
TLS_DHE_RSA_WITH_SEED_CBC_SHA
TLS_RSA_WITH_3DES_EDE_CBC_SHA
TLS_RSA_WITH_AES_128_CBC_SHA
TLS_RSA_WITH_AES_256_CBC_SHA
TLS_RSA_WITH_CAMELLIA_128_CBC_SHA
TLS_RSA_WITH_CAMELLIA_256_CBC_SHA
TLS_RSA_WITH_DES_CBC_SHA

'Weak' cipher suites accepted by this service via the SSLv3 protocol:

TLS_RSA_WITH_RC4_128_MD5
TLS_RSA_WITH_RC4_128_SHA
TLS_RSA_WITH_SEED_CBC_SHA

No 'Null' cipher suites accepted by this service via the SSLv3 protocol.

No 'Anonymous' cipher suites accepted by this service via the SSLv3 protocol.

'Strong' cipher suites accepted by this service via the TLSv1.0 protocol:

TLS_DHE_RSA_WITH_AES_256_CBC_SHA

'Medium' cipher suites accepted by this service via the TLSv1.0 protocol:

TLS_DHE_RSA_WITH_3DES_EDE_CBC_SHA
TLS_DHE_RSA_WITH_AES_128_CBC_SHA
TLS_DHE_RSA_WITH_CAMELLIA_128_CBC_SHA
TLS_DHE_RSA_WITH_CAMELLIA_256_CBC_SHA
TLS_DHE_RSA_WITH_DES_CBC_SHA
TLS_DHE_RSA_WITH_SEED_CBC_SHA
TLS_RSA_WITH_3DES_EDE_CBC_SHA
TLS_RSA_WITH_AES_128_CBC_SHA
TLS_RSA_WITH_AES_256_CBC_SHA
TLS_RSA_WITH_CAMELLIA_128_CBC_SHA
TLS_RSA_WITH_CAMELLIA_256_CBC_SHA
TLS_RSA_WITH_DES_CBC_SHA

'Weak' cipher suites accepted by this service via the TLSv1.0 protocol:

TLS_RSA_WITH_RC4_128_MD5
TLS_RSA_WITH_RC4_128_SHA
TLS_RSA_WITH_SEED_CBC_SHA

No 'Null' cipher suites accepted by this service via the TLSv1.0 protocol.

No 'Anonymous' cipher suites accepted by this service via the TLSv1.0 protocol.

'Strong' cipher suites accepted by this service via the TLSv1.1 protocol:

TLS_DHE_RSA_WITH_AES_256_CBC_SHA

'Medium' cipher suites accepted by this service via the TLSv1.1 protocol:

TLS_DHE_RSA_WITH_3DES_EDE_CBC_SHA
TLS_DHE_RSA_WITH_AES_128_CBC_SHA
TLS_DHE_RSA_WITH_CAMELLIA_128_CBC_SHA
TLS_DHE_RSA_WITH_CAMELLIA_256_CBC_SHA
TLS_DHE_RSA_WITH_DES_CBC_SHA
TLS_DHE_RSA_WITH_SEED_CBC_SHA
TLS_RSA_WITH_3DES_EDE_CBC_SHA
TLS_RSA_WITH_AES_128_CBC_SHA
TLS_RSA_WITH_AES_256_CBC_SHA
TLS_RSA_WITH_CAMELLIA_128_CBC_SHA
TLS_RSA_WITH_CAMELLIA_256_CBC_SHA
TLS_RSA_WITH_DES_CBC_SHA

'Weak' cipher suites accepted by this service via the TLSv1.1 protocol:

TLS_RSA_WITH_RC4_128_MD5
TLS_RSA_WITH_RC4_128_SHA
TLS_RSA_WITH_SEED_CBC_SHA

No 'Null' cipher suites accepted by this service via the TLSv1.1 protocol.

No 'Anonymous' cipher suites accepted by this service via the TLSv1.1 protocol.

'Strong' cipher suites accepted by this service via the TLSv1.2 protocol:

TLS_DHE_RSA_WITH_AES_256_CBC_SHA

'Medium' cipher suites accepted by this service via the TLSv1.2 protocol:

TLS_DHE_RSA_WITH_3DES_EDE_CBC_SHA
TLS_DHE_RSA_WITH_AES_128_CBC_SHA
TLS_DHE_RSA_WITH_AES_128_CBC_SHA256
TLS_DHE_RSA_WITH_AES_128_GCM_SHA256
TLS_DHE_RSA_WITH_AES_256_CBC_SHA256
TLS_DHE_RSA_WITH_AES_256_GCM_SHA384
TLS_DHE_RSA_WITH_CAMELLIA_128_CBC_SHA
TLS_DHE_RSA_WITH_CAMELLIA_256_CBC_SHA
TLS_DHE_RSA_WITH_DES_CBC_SHA
TLS_DHE_RSA_WITH_SEED_CBC_SHA
TLS_RSA_WITH_3DES_EDE_CBC_SHA
TLS_RSA_WITH_AES_128_CBC_SHA
TLS_RSA_WITH_AES_128_CBC_SHA256
TLS_RSA_WITH_AES_128_GCM_SHA256
TLS_RSA_WITH_AES_256_CBC_SHA
TLS_RSA_WITH_AES_256_CBC_SHA256
TLS_RSA_WITH_AES_256_GCM_SHA384
TLS_RSA_WITH_CAMELLIA_128_CBC_SHA
TLS_RSA_WITH_CAMELLIA_256_CBC_SHA
TLS_RSA_WITH_DES_CBC_SHA

'Weak' cipher suites accepted by this service via the TLSv1.2 protocol:

TLS_RSA_WITH_RC4_128_MD5
TLS_RSA_WITH_RC4_128_SHA
TLS_RSA_WITH_SEED_CBC_SHA

No 'Null' cipher suites accepted by this service via the TLSv1.2 protocol.

No 'Anonymous' cipher suites accepted by this service via the TLSv1.2 protocol.


",1.3.6.1.4.1.25623.1.0.802067,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-11T23:55:22Z,9847109d-a5f1-48e6-bede-c83cc15a853a,,,,"Notes:

  - As the VT 'SSL/TLS: Check Supported Cipher Suites' (OID: 1.3.6.1.4.1.25623.1.0.900234) might run
  into a timeout the actual reporting of all accepted cipher suites takes place in this VT instead.

  - SSLv2 ciphers are not getting reported as the protocol itself is deprecated, needs to be
  considered as weak and is reported separately as deprecated.","
Details:
SSL/TLS: Report Supported Cipher Suites
(OID: 1.3.6.1.4.1.25623.1.0.802067)
Version used: 2022-08-25T10:12:37Z
",,,,
fe08ae48e77928d668a2454688256284713efea4ff1fdb401202ba07133bcd8f,,23062.0,tcp,0.0,Log,80,,SSL/TLS: Client Certificate Required,"The remote SSL/TLS service requires an SSL/TLS client
  certificate.","The remote SSL/TLS service requires a client certificate when accessing it via the following SSL/TLS protocol version(s):

TLSv1.0
TLSv1.1
TLSv1.2
",1.3.6.1.4.1.25623.1.0.117810,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-12T00:30:45Z,2df882d8-8fe0-48b5-b77f-9358555f823e,,,,,"Sends multiple connection requests to the remote SSL/TLS
  service and attempts to determine if the service requires an SSL/TLS client certificate.
Details:
SSL/TLS: Client Certificate Required
(OID: 1.3.6.1.4.1.25623.1.0.117810)
Version used: 2022-02-23T10:17:11Z
",,,,
35c0ec810d537b6364cebc26ff333edf4425494ad1dbedb3cb8d9a6d35d8debf,c9d7f55038cc96b0f1194f32a63a2d7ae11ac7afcf4dab98bee060b33cb387dc,,,0.0,Log,80,,OS Detection Consolidation and Reporting,"This script consolidates the OS information detected by several
  VTs and tries to find the best matching OS.

  Furthermore it reports all previously collected information leading to this best matching OS. It
  also reports possible additional information which might help to improve the OS detection.

  If any of this information is wrong or could be improved please consider to report these to the
  referenced community forum.","Best matching OS:

OS:           Ubuntu 22.04
Version:      22.04
CPE:          cpe:/o:canonical:ubuntu_linux:22.04
Found by VT:  1.3.6.1.4.1.25623.1.0.105586 (Operating System (OS) Detection (SSH Banner))
Concluded from SSH banner on port 22/tcp: SSH-2.0-OpenSSH_8.9p1 Ubuntu-3ubuntu0.10
Setting key ""Host/runs_unixoide"" based on this information
",1.3.6.1.4.1.25623.1.0.105937,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-11T23:55:22Z,d7024147-2d9a-4314-a7f3-24694ce1fd18,,,,,"
Details:
OS Detection Consolidation and Reporting
(OID: 1.3.6.1.4.1.25623.1.0.105937)
Version used: 2024-06-04T05:05:28Z
",,,,
ca992d5c96425a3f5e6cfde38cc2236fe598f793bd8a4df281de73a8abcba57a,7fd52c82a1cd967002fed66c7450e5ce9dd2bf1507cd332bf29e6d88d5868111,33060.0,tcp,0.0,Log,80,Workaround,Database Open Access Information Disclosure Vulnerability,"Various Database server might be prone to an information
  disclosure vulnerability if accessible to remote systems.","MariaDB can be accessed by remote attackers
",1.3.6.1.4.1.25623.1.0.902799,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-11T23:55:22Z,c43a1cd7-af70-471a-8314-ecbbe9959e76,"Successful exploitation could allow an attacker to obtain
  sensitive information from the database.","Restrict database access to remote systems. Please see the
  manual of the affected database server for more information.","- Oracle MySQL

  - MariaDB

  - IBM DB2

  - PostgreSQL

  - IBM solidDB

  - Oracle Database

  - Microsoft SQL Server","The remote database server is not restricting direct access from
  remote systems.","Checks the result of various database server detections and
  evaluates their results.
Details:
Database Open Access Information Disclosure Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.902799)
Version used: 2023-01-12T10:12:15Z
",,,,
e4eca70b10fdb8af2cc4045921d461b38d856794002acb0edc161a5bda2fd655,,22.0,tcp,0.0,Log,95,,SSH Protocol Versions Supported,"Identification of SSH protocol versions supported by the remote
  SSH Server. Also reads the corresponding fingerprints from the service.","The remote SSH Server supports the following SSH Protocol Versions:
2.0

SSHv2 Fingerprint(s):
ecdsa-sha2-nistp256: 4c:24:4e:a1:6f:79:60:2e:f3:d9:00:ce:93:0a:69:7d
ssh-ed25519: d8:48:65:4b:c8:7a:db:48:5f:61:1c:38:20:c8:5b:97
ssh-rsa: ad:47:39:8e:3f:9f:74:c2:a7:00:eb:06:d5:22:74:00
",1.3.6.1.4.1.25623.1.0.100259,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-11T23:55:17Z,34e15d15-b173-4bc8-91d4-028003b1d37f,,,,,"The following versions are tried: 1.33, 1.5, 1.99 and 2.0.
Details:
SSH Protocol Versions Supported
(OID: 1.3.6.1.4.1.25623.1.0.100259)
Version used: 2023-09-27T05:05:31Z
",,,,
9d386ab9dbcf8c3f53967f7d9b99600d76e104c173b7969fb5ff27d31d5bfff9,8d55ff1e4cb197c081d375d2d386c52c060eb619350f30fccac5df9a13f5fb36,80.0,tcp,0.0,Log,80,,Services,This plugin performs service detection.,"A web server is running on this port
",1.3.6.1.4.1.25623.1.0.10330,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-12T01:07:04Z,24dd4667-796a-49fc-bcff-51423cfe72a7,,,,"This plugin attempts to guess which service is running on the
  remote port(s). For instance, it searches for a web server which could listen on another port than
  80 or 443 and makes this information available for other check routines.","
Details:
Services
(OID: 1.3.6.1.4.1.25623.1.0.10330)
Version used: 2023-06-14T05:05:19Z
",,,,
6baf64815ef536a2c9bc03085b5e2dfd211e27cde315cf4cafc9dd45c6e1e528,d6885a80e5c12cac2407c61d41a2c2f3914977ef057f30bca05722e765700693,8140.0,tcp,0.0,Log,98,,SSL/TLS: Safe/Secure Renegotiation Support Status,"Checks and reports if a remote SSL/TLS service supports
  safe/secure renegotiation.","Protocol Version | Safe/Secure Renegotiation Support Status
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
SSLv3            | Unknown, Reason: Scanner failed to negotiate an SSL/TLS connection (Either the scanner or the remote host is probably not supporting / accepting this SSL/TLS protocol version).
TLSv1.0          | Enabled, Note: While the remote service announces the support of safe/secure renegotiation it still might not support / accept renegotiation at all.
TLSv1.1          | Enabled, Note: While the remote service announces the support of safe/secure renegotiation it still might not support / accept renegotiation at all.
TLSv1.2          | Enabled, Note: While the remote service announces the support of safe/secure renegotiation it still might not support / accept renegotiation at all.
TLSv1.3          | Unknown, Reason: Scanner failed to negotiate an SSL/TLS connection (Either the scanner or the remote host is probably not supporting / accepting this SSL/TLS protocol version).
",1.3.6.1.4.1.25623.1.0.117757,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-11T23:55:22Z,e54d4879-987d-45e0-8034-133fb3c289aa,,,,,"
Details:
SSL/TLS: Safe/Secure Renegotiation Support Status
(OID: 1.3.6.1.4.1.25623.1.0.117757)
Version used: 2021-11-12T09:42:39Z
",,,,
333d00218f4a71924b5a27dbb21791d83cb58c8e6b62269439384613d854058d,,80.0,tcp,0.0,Log,80,,HTTP Security Headers Detection,"All known security headers are being checked on the remote web
  server.

  On completion a report will hand back whether a specific security header has been implemented
  (including its value and if it is deprecated) or is missing on the target.","Missing Headers                   | More Information
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Content-Security-Policy           | https://owasp.org/www-project-secure-headers/#content-security-policy
Cross-Origin-Embedder-Policy      | https://scotthelme.co.uk/coop-and-coep/, Note: This is an upcoming header
Cross-Origin-Opener-Policy        | https://scotthelme.co.uk/coop-and-coep/, Note: This is an upcoming header
Cross-Origin-Resource-Policy      | https://scotthelme.co.uk/coop-and-coep/, Note: This is an upcoming header
Document-Policy                   | https://w3c.github.io/webappsec-feature-policy/document-policy#document-policy-http-header
Feature-Policy                    | https://owasp.org/www-project-secure-headers/#feature-policy, Note: The Feature Policy header has been renamed to Permissions Policy
Permissions-Policy                | https://w3c.github.io/webappsec-feature-policy/#permissions-policy-http-header-field
Referrer-Policy                   | https://owasp.org/www-project-secure-headers/#referrer-policy
Sec-Fetch-Dest                    | https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers#fetch_metadata_request_headers, Note: This is a new header supported only in newer browsers like e.g. Firefox 90
Sec-Fetch-Mode                    | https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers#fetch_metadata_request_headers, Note: This is a new header supported only in newer browsers like e.g. Firefox 90
Sec-Fetch-Site                    | https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers#fetch_metadata_request_headers, Note: This is a new header supported only in newer browsers like e.g. Firefox 90
Sec-Fetch-User                    | https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers#fetch_metadata_request_headers, Note: This is a new header supported only in newer browsers like e.g. Firefox 90
X-Content-Type-Options            | https://owasp.org/www-project-secure-headers/#x-content-type-options
X-Frame-Options                   | https://owasp.org/www-project-secure-headers/#x-frame-options
X-Permitted-Cross-Domain-Policies | https://owasp.org/www-project-secure-headers/#x-permitted-cross-domain-policies
X-XSS-Protection                  | https://owasp.org/www-project-secure-headers/#x-xss-protection, Note: Most major browsers have dropped / deprecated support for this header in 2020.
",1.3.6.1.4.1.25623.1.0.112081,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-12T02:10:00Z,097c5c15-b695-42d6-9084-e1c8b509a2ec,,,,,"
Details:
HTTP Security Headers Detection
(OID: 1.3.6.1.4.1.25623.1.0.112081)
Version used: 2021-07-14T06:19:43Z
",,,,
4ec2d0b8731f7594c7591274bedb2c1dd200ac144bfce1772f87da88fd875a4a,,,,0.0,Log,70,,IP Forwarding Enabled - Active Check,Checks if the remote host has IP forwarding enabled.,"It was possible to route a TCP packet through the target host and received an answer which means IP forwarding is enabled.
",1.3.6.1.4.1.25623.1.0.147205,CVE-1999-0511,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-12T00:09:02Z,4af41dcb-d2ee-4ebb-8e6e-3491f5c9425c,,,,,"Sends a crafted Local Link Layer (LLL) frame and checks the
  response.
Details:
IP Forwarding Enabled - Active Check
(OID: 1.3.6.1.4.1.25623.1.0.147205)
Version used: 2021-12-03T08:27:06Z
",,,,
1e5d80c81a477d0849c2bc553cf1f0946f673f3249b08653ed12c52d7d920f83,1c09414bbda7e011e4a8bbd7855fe7e05ea87ddd80274ea55e13c006b076b2ac,111.0,udp,0.0,Log,80,,RPC Portmapper Service Detection (UDP),UDP based detection of a RPC portmapper service.,"Detected RPC Portmapper

Location:      111/udp
CPE:           cpe:/a:portmap:portmap

Extra information:
Possible known aliases / names for this product are 'port mapper', 'rpc.portmap', 'portmap' or 'rpcbind'
",1.3.6.1.4.1.25623.1.0.900602,CVE-1999-0632,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-12T00:16:57Z,41bf9263-e2a6-4856-8ce9-94c7ba164202,,,,"The RPC portmapper service is an unsecured protocol for Internet
  facing systems and should only be used on a trusted network segment, otherwise disabled. The
  software should be patched and configured properly.","
Details:
RPC Portmapper Service Detection (UDP)
(OID: 1.3.6.1.4.1.25623.1.0.900602)
Version used: 2023-09-12T05:05:19Z
",,,,
6454382c62b916cc53d2a21e17c09005a186dc16c99fcccde5ecf64234879f37,a39720a2be89dbf195b7beae391619df84e54e7ac8a8e7ce0ec02269b31b4385,7860.0,tcp,0.0,Log,80,,HTTP Server Banner Enumeration,"This script tries to detect / enumerate different HTTP server
  banner (e.g. from a frontend, backend or proxy server) by sending various different HTTP requests
  (valid and invalid ones).","It was possible to enumerate the following HTTP server banner(s):

Server banner   | Enumeration technique
----------------------------------------------------------------------------------
server: uvicorn | Invalid HTTP 00.5 GET request (non-existent HTTP version) to '/'
",1.3.6.1.4.1.25623.1.0.108708,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-12T00:34:51Z,125ae4a2-b02a-4cb2-862d-3b983737da87,,,,,"
Details:
HTTP Server Banner Enumeration
(OID: 1.3.6.1.4.1.25623.1.0.108708)
Version used: 2022-06-28T10:11:01Z
",,,,
910d194182688906382504387b98f1bc192dff5e5bcf0bb4f657ccaf26f0b397,e803506a07843b8a31b1c945f2f7f042b2ebabad239e6684d786897280fdc4ed,,,0.0,Log,80,,OpenSSH Detection Consolidation,Consolidation of OpenSSH detections.,"Detected OpenSSH Server

Version:       8.9p1
Location:      22/tcp
CPE:           cpe:/a:openbsd:openssh:8.9p1

Concluded from version/product identification result:
SSH-2.0-OpenSSH_8.9p1 Ubuntu-3ubuntu0.10
",1.3.6.1.4.1.25623.1.0.108577,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-12T01:20:44Z,02b12808-688f-4cbf-a39f-429ddbba0c8b,,,,,"
Details:
OpenSSH Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.108577)
Version used: 2022-03-28T10:48:38Z
",,,,
6454382c62b916cc53d2a21e17c09005a186dc16c99fcccde5ecf64234879f37,a39720a2be89dbf195b7beae391619df84e54e7ac8a8e7ce0ec02269b31b4385,9763.0,tcp,0.0,Log,80,,HTTP Server Banner Enumeration,"This script tries to detect / enumerate different HTTP server
  banner (e.g. from a frontend, backend or proxy server) by sending various different HTTP requests
  (valid and invalid ones).","It was possible to enumerate the following HTTP server banner(s):

Server banner              | Enumeration technique
---------------------------------------------------------------------------------------------
Server: WSO2 Carbon Server | Invalid HTTP 00.5 GET request (non-existent HTTP version) to '/'
",1.3.6.1.4.1.25623.1.0.108708,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-12T00:34:51Z,f36b640c-1e03-4a57-9505-224672322a44,,,,,"
Details:
HTTP Server Banner Enumeration
(OID: 1.3.6.1.4.1.25623.1.0.108708)
Version used: 2022-06-28T10:11:01Z
",,,,
6baf64815ef536a2c9bc03085b5e2dfd211e27cde315cf4cafc9dd45c6e1e528,d6885a80e5c12cac2407c61d41a2c2f3914977ef057f30bca05722e765700693,8140.0,tcp,0.0,Log,98,,SSL/TLS: Untrusted Certificate Detection,"Checks and reports if a remote SSL/TLS service is using a
  certificate which is untrusted / the verification against the system wide trust store has failed.","The remote SSL/TLS server is using the following certificate(s) which failed the verification against the system wide trust store (serial:issuer):

07:CN=Puppet CA: cerebro.speed.dcc.ufmg.br (Server certificate)
01:CN=Puppet CA: cerebro.speed.dcc.ufmg.br (Certificate in chain)
",1.3.6.1.4.1.25623.1.0.117764,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-11T23:55:22Z,4dcbb7cc-d4f7-4e87-b5ad-ff636aa4d89d,,,,,"
Details:
SSL/TLS: Untrusted Certificate Detection
(OID: 1.3.6.1.4.1.25623.1.0.117764)
Version used: 2021-11-12T09:42:39Z
",,,,
fe08ae48e77928d668a2454688256284713efea4ff1fdb401202ba07133bcd8f,,13456.0,tcp,0.0,Log,80,,HTTP Server Banner Enumeration,"This script tries to detect / enumerate different HTTP server
  banner (e.g. from a frontend, backend or proxy server) by sending various different HTTP requests
  (valid and invalid ones).","It was possible to enumerate the following HTTP server banner(s):

Server banner         | Enumeration technique
----------------------------------------------------------------------------------------
Server: nginx/1.15.12 | Invalid HTTP 00.5 GET request (non-existent HTTP version) to '/'
",1.3.6.1.4.1.25623.1.0.108708,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-12T00:30:45Z,a46112f6-a5c0-4f87-a605-a00550822c75,,,,,"
Details:
HTTP Server Banner Enumeration
(OID: 1.3.6.1.4.1.25623.1.0.108708)
Version used: 2022-06-28T10:11:01Z
",,,,
7f0ebffa21f5c6bdd8bc5fdaaeebc35ae1eb8977c90306ed5a1528347f8a7d57,,3128.0,tcp,0.0,Log,80,,CGI Scanning Consolidation,"The script consolidates various information for CGI (Web
  application) scanning.

  This information is based on the following scripts / settings:

  - HTTP-Version Detection (OID: 1.3.6.1.4.1.25623.1.0.100034)

  - No 404 check (OID: 1.3.6.1.4.1.25623.1.0.10386)

  - Web mirroring / webmirror.nasl (OID: 1.3.6.1.4.1.25623.1.0.10662)

  - Directory Scanner / DDI_Directory_Scanner.nasl (OID: 1.3.6.1.4.1.25623.1.0.11032)

  - The configured 'cgi_path' within the 'Scanner Preferences' of the scan config in use

  - The configured 'Enable CGI scanning', 'Enable generic web application scanning' and
    'Add historic /scripts and /cgi-bin to directories for CGI scanning' within the
    'Global variable settings' of the scan config in use

  If you think any of this information is wrong please report it to the referenced community
  forum.","The Hostname/IP ""150.164.203.18"" was used to access the remote host.

Generic web application scanning is disabled for this host via the ""Enable generic web application scanning"" option within the ""Global variable settings"" of the scan config in use.

Requests to this service are done via HTTP/1.0.

This service seems to be able to host PHP scripts.

This service seems to be able to host ASP scripts.

The User-Agent ""Mozilla/5.0 [en] (X11, U; OpenVAS-VT 23.4.1)"" was used to access the remote host.

Historic /scripts and /cgi-bin are not added to the directories used for CGI scanning. You can enable this again with the ""Add historic /scripts and /cgi-bin to directories for CGI scanning"" option within the ""Global variable settings"" of the scan config in use.

The following directories were used for CGI scanning:

http://150.164.203.18:3128/

While this is not, in and of itself, a bug, you should manually inspect these directories to ensure that they are in compliance with company security standards
",1.3.6.1.4.1.25623.1.0.111038,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-12T00:33:10Z,89cdcb86-b810-430d-86d8-b958dfedff52,,,,,"
Details:
CGI Scanning Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.111038)
Version used: 2024-02-08T05:05:59Z
",,,,
e4eca70b10fdb8af2cc4045921d461b38d856794002acb0edc161a5bda2fd655,,,,0.0,Log,80,,CPE Inventory,"This routine uses information collected by other routines about
  CPE identities of operating systems, services and applications detected during the scan.

  Note: Some CPEs for specific products might show up twice or more in the output. Background:

  After a product got renamed or a specific vendor was acquired by another one it might happen that
  a product gets a new CPE within the NVD CPE Dictionary but older entries are kept with the older
  CPE.","150.164.203.26|cpe:/a:openbsd:openssh:7.6p1
150.164.203.26|cpe:/o:canonical:ubuntu_linux:18.04

",1.3.6.1.4.1.25623.1.0.810002,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-11T23:55:17Z,2a7f0c51-f9cc-4345-a26b-a4ee334ea504,,,,,"
Details:
CPE Inventory
(OID: 1.3.6.1.4.1.25623.1.0.810002)
Version used: 2022-07-27T10:11:28Z
",,,,
35c0ec810d537b6364cebc26ff333edf4425494ad1dbedb3cb8d9a6d35d8debf,c9d7f55038cc96b0f1194f32a63a2d7ae11ac7afcf4dab98bee060b33cb387dc,,,0.0,Log,80,,OpenSSH Detection Consolidation,Consolidation of OpenSSH detections.,"Detected OpenSSH Server

Version:       8.9p1
Location:      22/tcp
CPE:           cpe:/a:openbsd:openssh:8.9p1

Concluded from version/product identification result:
SSH-2.0-OpenSSH_8.9p1 Ubuntu-3ubuntu0.10
",1.3.6.1.4.1.25623.1.0.108577,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-11T23:55:22Z,18407c81-f79d-4748-ae8e-82d6d5df323a,,,,,"
Details:
OpenSSH Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.108577)
Version used: 2022-03-28T10:48:38Z
",,,,
3d09d6adadf292b95597908648e4a69714fa61cb33b3bbcb123d6ec1afe1ad44,0d9006417da11a8552bbecd8229b9f923e76d2ce9d9bef9fdfb09badf75c17a6,,,0.0,Log,80,,Traceroute,"Collect information about the network route and
  network distance between the scanner host and the target host.","Network route from scanner (150.164.203.148) to target (150.164.203.10):

150.164.203.148
150.164.203.10

Network distance between scanner and target: 2
",1.3.6.1.4.1.25623.1.0.51662,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-12T00:16:51Z,b2657a9f-1250-4f80-a76a-6e5af30c21a2,,,,"For internal networks, the distances are usually
  small, often less than 4 hosts between scanner and target. For public targets the
  distance is greater and might be 10 hosts or more.","A combination of the protocols ICMP and TCP is used
  to determine the route. This method is applicable for IPv4 only and it is also known as
  'traceroute'.
Details:
Traceroute
(OID: 1.3.6.1.4.1.25623.1.0.51662)
Version used: 2022-10-17T11:13:19Z
",,,,
2e78ad65b07a722767e2de66021fe8aa9efcc3d7487ec33ea79e1e6abdf7a904,,80.0,tcp,0.0,Log,80,,HTTP Server type and version,"This script detects and reports the HTTP Server's banner
  which might provide the type and version of it.","The remote HTTP Server banner is:

Server: Apache/2.2.22 (Ubuntu)
",1.3.6.1.4.1.25623.1.0.10107,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-12T00:33:37Z,829ef90f-b2fa-4383-a70b-c625d72bae60,,,,,"
Details:
HTTP Server type and version
(OID: 1.3.6.1.4.1.25623.1.0.10107)
Version used: 2023-08-01T13:29:10Z
",,,,
1584b4ca07b4cdbc2ab02cc0f3722fae0f44c093b0d7bc9373f383eb746f6e07,8b960b6d0f00ea063eb1bf7601ee83eb2f3a6a662db61a5148edad767a46a3a3,,,0.0,Log,80,,OS Detection Consolidation and Reporting,"This script consolidates the OS information detected by several
  VTs and tries to find the best matching OS.

  Furthermore it reports all previously collected information leading to this best matching OS. It
  also reports possible additional information which might help to improve the OS detection.

  If any of this information is wrong or could be improved please consider to report these to the
  referenced community forum.","Best matching OS:

OS:           Ubuntu 12.04
Version:      12.04
CPE:          cpe:/o:canonical:ubuntu_linux:12.04
Found by VT:  1.3.6.1.4.1.25623.1.0.105586 (Operating System (OS) Detection (SSH Banner))
Concluded from SSH banner on port 22/tcp: SSH-2.0-OpenSSH_5.9p1 Debian-5ubuntu1.3
Setting key ""Host/runs_unixoide"" based on this information
",1.3.6.1.4.1.25623.1.0.105937,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-12T00:10:07Z,20042b38-11ad-46be-943a-06dc91b4e9ef,,,,,"
Details:
OS Detection Consolidation and Reporting
(OID: 1.3.6.1.4.1.25623.1.0.105937)
Version used: 2024-06-04T05:05:28Z
",,,,
